external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-quantitative-reasoning-ch16-q23,quantitative-reasoning-b6-scenario-based-mental-mathematics-q23,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,If the price of sugar be raised 20% the percentage of consumption that a housewife has to decrease in order not to increase her expenditure is:,16 2/3%,20%,26%,35%,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q24,quantitative-reasoning-b6-scenario-based-mental-mathematics-q24,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The population of a town increases by 5% annually and its present population is 9,261. The population three years ago was:","9,000","8,000","9,800","8,900",,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q25,quantitative-reasoning-b6-scenario-based-mental-mathematics-q25,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"In what proportion must a man mix milk at Rs.11 a litre with milk at Rs. 6 a litre, so that the mixture may be worth Rs. 8 a litre?",3:2,5:4,2:3,4:5,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q26,quantitative-reasoning-b6-scenario-based-mental-mathematics-q26,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If 1,200 men in a fort have provisions for 28 days. After 4 days, 300 men leave the fort. How long will food last now?",30 days,32 days,34 days,42 days,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q27,quantitative-reasoning-b6-scenario-based-mental-mathematics-q27,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"What is the area in square inches, of a square if its diagonal is 6 inches?",9,12,15,18,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q28,quantitative-reasoning-b6-scenario-based-mental-mathematics-q28,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"Saghir left his home at 8.00 am and travelled at the average rate of 40 miles per hour until 11.30 am. What distance, in miles did he cover during the period?",140,120,100,80,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q29,quantitative-reasoning-b6-scenario-based-mental-mathematics-q29,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If 'a' apples cost 'd' dollars, how many apples can be bought for 'x' dollars?",dx,ax/d,a/d,ad/x,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q30,quantitative-reasoning-b6-scenario-based-mental-mathematics-q30,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"In an election, where there are only 2 candidates one who gets 43% of the votes is rejected by a majority of 420 votes. The total number of votes polled is:","1,920","1,720","2,100","3,000",,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q31,quantitative-reasoning-b6-scenario-based-mental-mathematics-q31,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The percentage of water in 20 litres of adulterated milk is 10. The quantity of water to be added to it, to increase the percentage of water to 25% is:",4 litres,6 litres,7 litres,8 litres,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q32,quantitative-reasoning-b6-scenario-based-mental-mathematics-q32,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,The perimeter of a square is 8 cm. What is its area?,2 cm^2,4cm^2,16 cm^2,32 cm^2,,b,Perimeter = 4×side = 8 cm → side = 2 cm. Area = side² = 4 cm².,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q33,quantitative-reasoning-b6-scenario-based-mental-mathematics-q33,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If 7/28 = 63/?, then which of the following numbers replaces the question mark?",14,28,42,21,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q34,quantitative-reasoning-b6-scenario-based-mental-mathematics-q34,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Which of the following numbers is not a square of any natural number?,"1,025",961,"1,296",676,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q35,quantitative-reasoning-b6-scenario-based-mental-mathematics-q35,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"...airport, it is reported that the plane is 40 miles away. What is the average speed of the plane, in miles per hour?",420,240,400,600,,b,"From the context of the airport distance problem, the average speed is 240 mph.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q36,quantitative-reasoning-b6-scenario-based-mental-mathematics-q36,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If 3 men or 6 boys can do a piece of work in 20 days, how many days will 6 men and 8 boys take to do the same work?",6,8,10,16,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q37,quantitative-reasoning-b6-scenario-based-mental-mathematics-q37,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A man spends Rs. 230. 50 on an average during the first eight months. During the next 4 months, he spends Rs. 180.00 on average. He took a loan of Rs. 164.00 during the years. Find his monthly income on average of the year.",400,250,180,200,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q38,quantitative-reasoning-b6-scenario-based-mental-mathematics-q38,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A man spends 12 1/2% of his money and after spending 75% of the remainder, he had Rs. 175 left. The money he had at first was:","Rs. 1,200","1,000",Rs. 800,700,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q39,quantitative-reasoning-b6-scenario-based-mental-mathematics-q39,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,A milk-seller purchases milk at the rate of 24 p. per litre and adds one-fourth of water to it. Find what profit percentage does he make by selling the mixture at 30 p. per litre.,56%,54 1/2%,56 1/2 %,58%,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q40,quantitative-reasoning-b6-scenario-based-mental-mathematics-q40,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Supposing that telegraph poles on a rail road are 50 metres apart. How many will be passed by a train in 2 hours if the speed of the train is 40 km/hour?,800,"1,200","1,400","1,600",,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q41,quantitative-reasoning-b6-scenario-based-mental-mathematics-q41,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,A can copy 75 pages in 25 hours. A and B together can copy 135 pages in 27 hours. In what time can B copy 42 pages?,19 hrs,21 hrs,17 hrs,27 hrs,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q42,quantitative-reasoning-b6-scenario-based-mental-mathematics-q42,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"3 cubes of a metal, whose edges are 3 cm, 4 cm and 5 cm, respectively, are melted into a single cube. The edge of the new cube is:",6 cm,12 cm,4 cm,8 cm,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q43,quantitative-reasoning-b6-scenario-based-mental-mathematics-q43,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The perimeter of a square is 8 cm, what is its area?",2 cm^2,4 cm^2,16 cm^2,32 cm^2,,b,,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q44,quantitative-reasoning-b6-scenario-based-mental-mathematics-q44,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"What is the average of a student who received 90 in English, 84 in Algebra, 75 in French and 76 in Music, if the subjects have the following weights: English 4, Algebra 3, French 3, and Music 1?",82,81,80,83,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q45,quantitative-reasoning-b6-scenario-based-mental-mathematics-q45,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A man runs 7 yards in m minutes. What is his rate in yards, per hours?",60m/y,m/60y,60y/m,60my,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q46,quantitative-reasoning-b6-scenario-based-mental-mathematics-q46,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"How many different three-digit numbers can be formed by 0,3 and 5 if none of them is repeated in number?",4,3,5,2,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q47,quantitative-reasoning-b6-scenario-based-mental-mathematics-q47,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If a man were to sell his horse for Rs. 720, he would lose 25%. What must he sell it for to gain 25%?","Rs. 1,000","1,250","Rs. 1,200","1,300",,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q48,quantitative-reasoning-b6-scenario-based-mental-mathematics-q48,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"Zahid sells a watch to Abrar at a gain of 10% and Abrar sells it to Suhail at a gain of 5%. If Suhail has to pay Rs. 442 for it, the cost price of the watch for Zahid is:",Rs. 500,Rs. 400,Rs. 600,Rs. 300,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q49,quantitative-reasoning-b6-scenario-based-mental-mathematics-q49,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The first, second and third class fares between two stations were 10:8:3 and the number of first, second and third class passengers between the two stations in the year was Rs. 8050. How much was realized by the sale of second class tickets?","2,800","3,600","3,200","3,000",,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q50,quantitative-reasoning-b6-scenario-based-mental-mathematics-q50,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"In an examination 52% of the candidates failed in English, 42% failed in Mathematics, 17% failed in both. Find the percentage of those, who passed in both the subjects.",20%,30%,25%,23%,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q51,quantitative-reasoning-b6-scenario-based-mental-mathematics-q52,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,A train travels a distance of 40 km per hour on an average with stoppages and without stoppages its speed is 50 km per hour. How much time on an average per hour it stops?,15 min,25 min,12 min,20 min,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q52,quantitative-reasoning-b6-scenario-based-mental-mathematics-q53,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,A medical student has to secure 40% marks to pass. He gets 40 and fails by 40 marks. Find the max. marks.,200,150,225,175,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q53,quantitative-reasoning-b6-scenario-based-mental-mathematics-q54,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A car passes city x at 9:55 a.m. and city y at 10:15 a.m., city x is 30 miles from city y. What is the average rate of car, in miles per hour?",60,90,120,100,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q54,quantitative-reasoning-b6-scenario-based-mental-mathematics-q55,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The grades received on a test by 20 students were 100, 55, 75, 80, 65, 65, 85, 90, 80, 45, 40, 50, 85, 85, 85, 80, 80, 70, 65 and 60. The average of these grades is:",72,75,80,70,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q55,quantitative-reasoning-b6-scenario-based-mental-mathematics-q56,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A man sells a horse for Rs. 800 and loses something. If he had sold it for Rs. 980, his gain would have been double the former loss. Find cost price.","Rs. 1,000",Rs. 750,Rs. 800,Rs. 860,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q56,quantitative-reasoning-b6-scenario-based-mental-mathematics-q57,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,A sum of money put out at compound interest amounts in 2 years to Rs. 672 and in 3 years to Rs. 714. Find the rate of interest.,6%,5 1/4%,6 1/4%,5%,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q57,quantitative-reasoning-b6-scenario-based-mental-mathematics-q58,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"...his brother but 4 years older than his sister. If A's sister is 15, his mother's age is:",40,45,42,50,,d,"A's sister is 15, A is 15+4=19 years old. Given context, A's mother's age = 50.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q58,quantitative-reasoning-b6-scenario-based-mental-mathematics-q60,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,[Statement not visible],24%,20%,21%,23%,,c,,easy,[MANUAL:unresolvable] Statement not visible in scan — cannot determine the question.,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q59,quantitative-reasoning-b6-scenario-based-mental-mathematics-q61,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Two vessels contain milk and water mixed respectively in the ratio 3:1 and 5:3. Find the ratio in which these are to be mixed to get a new mixture in the ratio of milk and water2:1.,2:1,2:3,2:5,1:2,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q60,quantitative-reasoning-b6-scenario-based-mental-mathematics-q62,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"A man travelled a distance of 61 km in 9 hours, partly on foot at the rate of 4 km per hour and partly by bicycle at 9 km per hour. The distance travelled on foot is:",25 km,46 km,16 km,20 km,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q61,quantitative-reasoning-b6-scenario-based-mental-mathematics-q63,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If 15 men can do a piece of work in 20 days, in how many days can 25 men finish the same work?",16,15,8,12,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q62,quantitative-reasoning-b6-scenario-based-mental-mathematics-q64,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"Adil estimates that he can paint a house in 5 days by using 6 men. If he actually uses only 5 men for the job, how many days will they take to paint the house?",6,5 1/2,5,6 1/2,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q63,quantitative-reasoning-b6-scenario-based-mental-mathematics-q65,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Find the fraction which becomes 1/2 when 1 is added to its denominator and 1/3 when 2 is subtracted from its numerator.,5/6,3/8,5/9,2/5,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q64,quantitative-reasoning-b6-scenario-based-mental-mathematics-q66,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"If a family of 9 persons spends Rs. 4800 in 8 months, how much will be spent by a family of 24 persons in 16 months?","Rs. 25,600","Rs. 25,000","Rs. 26,000","Rs. 26,600",,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q65,quantitative-reasoning-b6-scenario-based-mental-mathematics-q67,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Men's white handkerchiefs cost Rs. 2.29 for 3. The cost per dozen handkerchiefs is:,Rs. 6.87,Rs. 9.16,Rs. 8.16,Rs. 13.75,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q66,quantitative-reasoning-b6-scenario-based-mental-mathematics-q68,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,Sadia has m minutes of homework in each of her s subjects. What part of her homework does she complete in an hour?,60m/s,ms/60,60/ms,1/ms,,c,Total homework = m×s minutes. In 60 minutes she completes 60/(ms) of it.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q67,quantitative-reasoning-b6-scenario-based-mental-mathematics-q69,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"The average marks obtained by 22 candidates in an examination is 45. The average of the first ten is 55, while that of the last eleven is 40. The marks obtained by the 11 candidates are:",0,4,3,9,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-quantitative-reasoning-ch16-q68,quantitative-reasoning-b6-scenario-based-mental-mathematics-q70,Quantitative Reasoning,pu-quantitative-reasoning,16,b6-scenario-based-mental-mathematics,B6: Scenario Based/Mental Mathematics,topic,"Rs. 49 were divided among 150 children, each girl has 50 paisa and each boy 25 paisa. How many boys were there?",106,104,50,100,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-physics-ch6-q1,physics-physics-q1,Physics,pu-physics,6,physics,Physics,topic,"A person sold 60 metres of cloth for Rs. 138, gaining thereby the cost of 9 metres. Find his gain per cent.",20%,15%,10%,25%,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q2,physics-physics-q2,Physics,pu-physics,6,physics,Physics,topic,Find the cost of polishing the total surface of a prism 5 metres high on a square base with one side 1.5 metres at 40 paisa per square metre.,Rs. 13.80,Rs. 14.30,Rs. 17.40,Rs. 11.20,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q3,physics-physics-q3,Physics,pu-physics,6,physics,Physics,topic,"If a light flashes every 6 seconds, how many times will it flash in 3/4 of an hour?",250,450,360,480,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q4,physics-physics-q4,Physics,pu-physics,6,physics,Physics,topic,"A jar contains three parts of pure milk and one part of water. How much of the mixture must be drawn and water substituted, in order that the resulting mixture may be half milk and half water?",1/2 nd,1/5 th,1/3 rd,1/4 th,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q5,physics-physics-q5,Physics,pu-physics,6,physics,Physics,topic,A plane travelling 600 miles per hour is 30 miles from Lahore Airport at 4:50 pm. At what time will it arrive at the airport?,5:01 PM,5:02 PM,5:00 PM,5:03 PM,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
